[train] batch 2340/2859 | batch_loss=0.966430 | running_loss=0.923995 | n_peaks=7915 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2360/2859 | batch_loss=1.008868 | running_loss=0.923980 | n_peaks=5012 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2380/2859 | batch_loss=1.107657 | running_loss=0.923293 | n_peaks=6360 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2400/2859 | batch_loss=0.782904 | running_loss=0.923184 | n_peaks=8452 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2420/2859 | batch_loss=0.900870 | running_loss=0.922799 | n_peaks=4567 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2440/2859 | batch_loss=0.842733 | running_loss=0.922856 | n_peaks=11073 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2460/2859 | batch_loss=1.065365 | running_loss=0.923109 | n_peaks=4040 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2480/2859 | batch_loss=0.776522 | running_loss=0.922892 | n_peaks=11076 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2500/2859 | batch_loss=0.745485 | running_loss=0.922585 | n_peaks=13207 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2520/2859 | batch_loss=1.052963 | running_loss=0.922592 | n_peaks=4794 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2540/2859 | batch_loss=1.026582 | running_loss=0.922934 | n_peaks=4268 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2560/2859 | batch_loss=1.011661 | running_loss=0.923480 | n_peaks=7120 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2580/2859 | batch_loss=0.978164 | running_loss=0.923152 | n_peaks=5453 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2600/2859 | batch_loss=0.893350 | running_loss=0.923050 | n_peaks=9471 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2620/2859 | batch_loss=0.978997 | running_loss=0.922988 | n_peaks=6752 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2640/2859 | batch_loss=1.434430 | running_loss=0.922951 | n_peaks=2215 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2660/2859 | batch_loss=0.844390 | running_loss=0.922901 | n_peaks=12688 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2680/2859 | batch_loss=1.115448 | running_loss=0.923083 | n_peaks=5833 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2700/2859 | batch_loss=1.034881 | running_loss=0.923042 | n_peaks=5343 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2720/2859 | batch_loss=0.996155 | running_loss=0.923097 | n_peaks=4725 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2740/2859 | batch_loss=0.851832 | running_loss=0.923021 | n_peaks=5577 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2760/2859 | batch_loss=1.444957 | running_loss=0.922882 | n_peaks=1952 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2780/2859 | batch_loss=0.945880 | running_loss=0.922658 | n_peaks=13169 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2800/2859 | batch_loss=1.462189 | running_loss=0.922356 | n_peaks=2301 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2820/2859 | batch_loss=0.996934 | running_loss=0.921992 | n_peaks=5608 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
